patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
224_50_1953,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1954,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_1955,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_1956,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_1957,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_1958,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1959,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1960,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1961,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1962,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_1963,1.0,0.0,0.0,0.0,1.0,1.0,0.0
224_50_1964,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_1965,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_1966,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_1967,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_1968,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_1970,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1971,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1972,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1973,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1974,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1975,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1976,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1977,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1978,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1979,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_1980,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1981,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1982,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1983,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1984,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1985,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1986,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1987,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1988,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1989,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_1990,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_1991,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1992,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_1993,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_1994,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_1995,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_1996,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_1997,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_1998,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_1999,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2000,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2001,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2002,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2003,0.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2004,0.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2005,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2006,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2007,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2008,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2009,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2010,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2011,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2012,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2013,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2014,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2015,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2022,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2023,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2024,1.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2025,1.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2026,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2027,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2028,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2029,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2030,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2031,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2032,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2033,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2034,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2035,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2036,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2037,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2038,1.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2039,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2040,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2041,1.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2042,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2043,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2044,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2045,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2046,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2047,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2048,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2049,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2050,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2051,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2052,0.0,0.0,0.0,0.0,1.0,1.0,0.0
224_50_2053,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2054,1.0,1.0,0.0,0.0,0.0,1.0,0.0
224_50_2055,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2056,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2057,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2058,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2059,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2060,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2061,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2062,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2063,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2064,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2065,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2066,0.0,1.0,0.0,1.0,1.0,0.0,1.0
224_50_2067,0.0,1.0,0.0,1.0,1.0,0.0,1.0
224_50_2068,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2069,1.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2070,1.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2071,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2072,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2073,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2074,1.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2075,1.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2076,1.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2077,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2078,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2079,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2080,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2081,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2082,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2083,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2084,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2085,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2086,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2087,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2088,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2089,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2090,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2091,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2092,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2093,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2094,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2095,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2096,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2097,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2098,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2099,0.0,1.0,1.0,0.0,1.0,0.0,1.0
224_50_2100,0.0,1.0,1.0,0.0,1.0,0.0,1.0
224_50_2101,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2102,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2103,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2104,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2105,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2106,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2107,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2108,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2109,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2110,0.0,1.0,1.0,0.0,1.0,1.0,1.0
224_50_2111,0.0,1.0,1.0,0.0,1.0,1.0,1.0
224_50_2112,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2113,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2114,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2115,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2116,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2117,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2118,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2119,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2120,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2121,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2122,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2123,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2124,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2125,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2126,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2127,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2128,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2129,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2130,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2131,1.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2132,1.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2133,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2134,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2135,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2136,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2137,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2138,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2139,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2140,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2141,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2142,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2143,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2144,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2145,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2146,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2147,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2148,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2149,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2150,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2151,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2152,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2153,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2154,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2155,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2156,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2157,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2158,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2159,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2160,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2161,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2162,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2163,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2164,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2165,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2166,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2167,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2168,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2169,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2170,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2171,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2172,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2173,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2174,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2175,0.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2176,0.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2177,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2178,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2179,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2180,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2181,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2182,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2183,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2184,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2186,0.0,1.0,0.0,1.0,0.0,0.0,1.0
224_50_2187,1.0,1.0,0.0,1.0,0.0,0.0,1.0
224_50_2188,1.0,1.0,0.0,1.0,0.0,1.0,1.0
224_50_2189,1.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2190,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2191,0.0,0.0,0.0,0.0,1.0,1.0,0.0
224_50_2192,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2193,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2194,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2195,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2196,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2197,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2198,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2199,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2200,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2201,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2202,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2203,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2204,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2205,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2206,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2207,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2208,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2209,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2210,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2211,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2212,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2213,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2214,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2215,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2216,0.0,0.0,0.0,0.0,1.0,1.0,0.0
224_50_2217,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2218,0.0,1.0,0.0,0.0,0.0,1.0,0.0
224_50_2219,1.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2220,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2221,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2222,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2223,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2224,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2225,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2226,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2227,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2228,0.0,1.0,0.0,1.0,1.0,1.0,0.0
224_50_2229,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2230,0.0,1.0,0.0,1.0,1.0,0.0,1.0
224_50_2231,0.0,1.0,0.0,1.0,1.0,0.0,1.0
224_50_2232,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2233,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2234,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224_50_2235,0.0,1.0,0.0,1.0,1.0,1.0,0.0
224_50_2236,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2237,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2238,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2239,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2240,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2241,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2242,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2243,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224_50_2244,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2245,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2246,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2247,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2248,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2249,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2250,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2251,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2252,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2253,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2254,1.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2255,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2256,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2257,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2258,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2259,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2260,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2261,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2262,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2263,0.0,1.0,1.0,0.0,1.0,0.0,1.0
224_50_2264,0.0,1.0,1.0,0.0,1.0,0.0,1.0
224_50_2265,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2266,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2267,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2268,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2269,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2270,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2271,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2272,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2273,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2274,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2275,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2276,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2277,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2278,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2279,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2280,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2281,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2282,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2283,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2284,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2285,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2286,0.0,1.0,0.0,0.0,1.0,0.0,1.0
224_50_2287,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2288,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2289,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2290,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2291,1.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2292,0.0,1.0,0.0,0.0,1.0,1.0,0.0
224_50_2293,0.0,1.0,0.0,0.0,1.0,1.0,1.0
224_50_2294,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2295,0.0,0.0,0.0,0.0,1.0,0.0,1.0
224_50_2296,0.0,0.0,0.0,0.0,1.0,0.0,0.0
224_50_2297,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2298,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2299,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2300,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2301,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2302,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2303,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2304,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2305,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2306,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2307,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2308,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2309,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2310,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2311,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2312,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2313,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2314,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2315,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2316,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2317,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2318,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2319,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2320,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2321,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2322,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2323,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2324,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2325,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2326,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2327,0.0,0.0,0.0,0.0,0.0,1.0,1.0
224_50_2328,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2329,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2330,0.0,0.0,0.0,0.0,1.0,1.0,1.0
224_50_2331,0.0,1.0,0.0,0.0,0.0,1.0,1.0
224_50_2332,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2333,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2334,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2335,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2336,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2337,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2338,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2339,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2340,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2341,1.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2342,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2343,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2344,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_2345,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2346,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2348,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224_50_2349,0.0,1.0,0.0,1.0,0.0,0.0,1.0
224_50_2350,0.0,1.0,0.0,1.0,0.0,0.0,1.0
224_50_2351,1.0,1.0,0.0,1.0,0.0,1.0,1.0
